reverse_num,reverse_rate,reverse_num,reverse_rate,reverse_num,reverse_rate
999,8.16916916916917,999,8.02702702702703,999,8.17317317317317
999,8.16016016016016,999,8.02702702702703,999,8.17117117117117
999,8.15215215215215,999,8.03203203203203,999,8.17717717717718
999,8.15515515515516,999,8.02802802802803,999,8.18518518518519
999,8.16116116116116,999,8.03103103103103,999,8.19319319319319
999,8.16016016016016,999,8.02202202202202,999,8.1951951951952
999,8.15915915915916,999,8.02502502502503,999,8.19419419419419
999,8.16716716716717,999,8.03003003003003,999,8.1951951951952
999,8.16416416416416,999,8.03003003003003,999,8.18518518518519
999,8.17517517517518,999,8.02402402402402,999,8.19019019019019
999,8.18018018018018,999,8.02102102102102,999,8.19319319319319
999,8.18718718718719,999,8.02202202202202,999,8.2002002002002
999,8.17517517517518,999,8.02702702702703,999,8.1991991991992
999,8.17017017017017,999,8.02702702702703,999,8.18918918918919
999,8.17117117117117,999,8.02802802802803,999,8.1961961961962
999,8.16316316316316,999,8.02302302302302,999,8.18818818818819
999,8.15815815815816,999,8.03803803803804,999,8.18118118118118
999,8.14914914914915,999,8.04304304304304,999,8.19019019019019
999,8.14114114114114,999,8.04704704704705,999,8.18418418418418
999,8.13813813813814,999,8.05005005005005,999,8.17717717717718
999,8.14414414414414,999,8.05605605605606,999,8.17717717717718
999,8.14714714714715,999,8.04604604604605,999,8.18218218218218
999,8.13613613613614,999,8.04504504504505,999,8.17917917917918
999,8.12812812812813,999,8.05205205205205,999,8.18118118118118
999,8.13213213213213,999,8.05405405405405,999,8.18018018018018
999,8.13713713713714,999,8.06306306306306,999,8.18118118118118
999,8.14314314314314,999,8.05805805805806,999,8.18718718718719
999,8.15015015015015,999,8.06106106106106,999,8.18918918918919
999,8.15915915915916,999,8.05505505505506,999,8.19019019019019
999,8.16616616616617,999,8.06306306306306,999,8.18918918918919
999,8.16516516516517,999,8.05405405405405,999,8.18518518518519
999,8.16616616616617,999,8.05805805805806,999,8.19119119119119
999,8.16716716716717,999,8.05805805805806,999,8.17917917917918
999,8.16816816816817,999,8.05805805805806,999,8.18518518518519
999,8.15615615615616,999,8.05505505505506,999,8.1961961961962
999,8.17017017017017,999,8.05205205205205,999,8.1961961961962
999,8.17117117117117,999,8.04904904904905,999,8.18818818818819
999,8.17617617617618,999,8.04004004004004,999,8.17317317317317
999,8.17417417417417,999,8.02802802802803,999,8.18118118118118
999,8.16716716716717,999,8.03003003003003,999,8.18518518518519
999,8.15615615615616,999,8.03103103103103,999,8.18618618618619
999,8.16016016016016,999,8.02402402402402,999,8.17917917917918
999,8.15915915915916,999,8.03203203203203,999,8.18518518518519
999,8.15815815815816,999,8.04504504504505,999,8.19219219219219
999,8.15615615615616,999,8.04404404404404,999,8.18918918918919
999,8.15515515515516,999,8.05105105105105,999,8.1961961961962
999,8.16516516516517,999,8.06506506506507,999,8.2032032032032
999,8.16016016016016,999,8.07407407407407,999,8.1961961961962
999,8.16316316316316,999,8.06806806806807,999,8.1991991991992
999,8.16016016016016,999,8.07707707707708,999,8.1991991991992
999,8.16716716716717,999,8.07707707707708,999,8.2042042042042
999,8.16216216216216,999,8.08008008008008,999,8.20720720720721
999,8.16116116116116,999,8.08608608608609,999,8.1991991991992
999,8.16116116116116,999,8.08008008008008,999,8.19319319319319
999,8.15715715715716,999,8.08608608608609,999,8.17517517517518
999,8.15615615615616,999,8.08908908908909,999,8.18418418418418
999,8.16916916916917,999,8.09109109109109,999,8.19319319319319
999,8.17617617617618,999,8.09109109109109,999,8.1961961961962
999,8.18118118118118,999,8.09309309309309,999,8.18718718718719
999,8.17717717717718,999,8.08308308308308,999,8.18318318318318
999,8.17817817817818,999,8.08708708708709,999,8.19119119119119
999,8.17017017017017,999,8.08008008008008,999,8.2032032032032
999,8.17117117117117,999,8.08508508508509,999,8.20820820820821
999,8.16416416416416,999,8.0980980980981,999,8.21721721721722
999,8.15615615615616,999,8.0990990990991,999,8.22122122122122
999,8.17617617617618,999,8.0970970970971,999,8.2032032032032
999,8.17217217217217,999,8.1011011011011,999,8.2042042042042
999,8.17317317317317,999,8.10710710710711,999,8.21621621621622
999,8.16716716716717,999,8.1021021021021,999,8.22622622622623
999,8.16916916916917,999,8.0990990990991,999,8.23523523523524
999,8.17517517517518,999,8.10810810810811,999,8.23123123123123
999,8.17517517517518,999,8.12112112112112,999,8.23023023023023
999,8.17117117117117,999,8.12412412412412,999,8.22422422422422
999,8.16816816816817,999,8.11711711711712,999,8.22922922922923
999,8.18018018018018,999,8.11611611611612,999,8.23023023023023
999,8.17617617617618,999,8.11211211211211,999,8.23923923923924
999,8.18618618618619,999,8.1031031031031,999,8.23423423423423
999,8.19319319319319,999,8.0990990990991,999,8.25025025025025
999,8.19119119119119,999,8.0960960960961,999,8.25725725725726
999,8.18918918918919,999,8.09309309309309,999,8.25425425425425
999,8.19019019019019,999,8.08508508508509,999,8.25825825825826
999,8.18818818818819,999,8.08108108108108,999,8.25725725725726
999,8.18818818818819,999,8.08208208208208,999,8.25425425425425
999,8.18518518518519,999,8.08108108108108,999,8.24424424424424
999,8.17717717717718,999,8.07407407407407,999,8.23523523523524
999,8.17817817817818,999,8.06906906906907,999,8.23723723723724
999,8.18818818818819,999,8.06806806806807,999,8.23323323323323
999,8.1981981981982,999,8.05905905905906,999,8.22922922922923
999,8.1991991991992,999,8.05405405405405,999,8.22922922922923
999,8.2002002002002,999,8.05305305305305,999,8.23223223223223
999,8.2002002002002,999,8.04404404404404,999,8.23523523523524
999,8.18918918918919,999,8.03903903903904,999,8.23123123123123
999,8.1951951951952,999,8.02702702702703,999,8.23623623623624
999,8.1961961961962,999,8.02602602602603,999,8.23823823823824
999,8.19219219219219,999,8.01601601601602,999,8.24124124124124
999,8.1971971971972,999,8.01201201201201,999,8.24424424424424
999,8.19419419419419,999,8.00700700700701,999,8.24024024024024
999,8.19419419419419,999,8.00800800800801,999,8.23723723723724
999,8.19319319319319,999,8.004004004004,999,8.24024024024024
999,8.1951951951952,999,8.001001001001,999,8.24524524524525
999,8.19219219219219,999,8.00800800800801,999,8.24024024024024
999,8.2012012012012,999,8.00900900900901,999,8.24624624624625
999,8.20520520520521,999,8.00700700700701,999,8.24724724724725
999,8.21221221221221,999,8.01601601601602,999,8.26126126126126
999,8.21321321321321,999,8.01701701701702,999,8.26026026026026
999,8.20520520520521,999,8.02402402402402,999,8.24324324324324
999,8.2022022022022,999,8.03203203203203,999,8.24524524524525
999,8.2002002002002,999,8.02902902902903,999,8.24824824824825
999,8.20820820820821,999,8.02602602602603,999,8.25725725725726
999,8.20520520520521,999,8.03403403403403,999,8.25225225225225
999,8.21121121121121,999,8.02602602602603,999,8.24624624624625
999,8.21921921921922,999,8.03103103103103,999,8.24924924924925
999,8.22222222222222,999,8.03203203203203,999,8.24724724724725
999,8.22722722722723,999,8.02602602602603,999,8.25525525525526
999,8.23323323323323,999,8.01101101101101,999,8.25525525525526
999,8.23423423423423,999,8.00500500500501,999,8.25925925925926
999,8.24024024024024,999,8.001001001001,999,8.25825825825826
999,8.23223223223223,999,7.998998998999,999,8.26526526526527
999,8.22422422422422,999,8.003003003003,999,8.26626626626627
999,8.23023023023023,999,8.004004004004,999,8.26626626626627
999,8.22722722722723,999,7.998998998999,999,8.27127127127127
999,8.21621621621622,999,8.00500500500501,999,8.26526526526527
999,8.22522522522523,999,8.00700700700701,999,8.27127127127127
999,8.23023023023023,999,8.00800800800801,999,8.27227227227227
999,8.21821821821822,999,8.00600600600601,999,8.27427427427427
999,8.21421421421421,999,8.01001001001001,999,8.28128128128128
999,8.22022022022022,999,8.01901901901902,999,8.28928928928929
999,8.22222222222222,999,8.02302302302302,999,8.28728728728729
999,8.21621621621622,999,8.01201201201201,999,8.29429429429429
999,8.22022022022022,999,8.00600600600601,999,8.3033033033033
999,8.22522522522523,999,8.02102102102102,999,8.31231231231231
999,8.23523523523524,999,8.01301301301301,999,8.31631631631632
999,8.23623623623624,999,8.02002002002002,999,8.30830830830831
999,8.23223223223223,999,8.01101101101101,999,8.2972972972973
999,8.23023023023023,999,8.01901901901902,999,8.2982982982983
999,8.22622622622623,999,8.01301301301301,999,8.3003003003003
999,8.23323323323323,999,8.00500500500501,999,8.31231231231231
999,8.23523523523524,999,7.997997997998,999,8.32432432432432
999,8.23823823823824,999,7.996996996997,999,8.32232232232232
999,8.24024024024024,999,7.98698698698699,999,8.33133133133133
999,8.25325325325325,999,7.98398398398398,999,8.33033033033033
999,8.26026026026026,999,7.97797797797798,999,8.32732732732733
999,8.25625625625626,999,7.98398398398398,999,8.32432432432432
999,8.25425425425425,999,7.995995995996,999,8.32232232232232
999,8.25325325325325,999,7.98898898898899,999,8.31931931931932
999,8.25325325325325,999,7.997997997998,999,8.31731731731732
999,8.25125125125125,999,8.0,999,8.31731731731732
999,8.25725725725726,999,7.995995995996,999,8.31731731731732
999,8.24724724724725,999,7.99499499499499,999,8.32632632632633
999,8.25125125125125,999,7.995995995996,999,8.32232232232232
999,8.25025025025025,999,8.003003003003,999,8.32432432432432
999,8.24624624624625,999,8.002002002002,999,8.32632632632633
999,8.24324324324324,999,8.00900900900901,999,8.33233233233233
999,8.24124124124124,999,8.01501501501502,999,8.33333333333333
999,8.23223223223223,999,8.02602602602603,999,8.33033033033033
999,8.24324324324324,999,8.02602602602603,999,8.33133133133133
999,8.24024024024024,999,8.02602602602603,999,8.32832832832833
999,8.24824824824825,999,8.02602602602603,999,8.32932932932933
999,8.24924924924925,999,8.03003003003003,999,8.32832832832833
999,8.25925925925926,999,8.02502502502503,999,8.32132132132132
999,8.25825825825826,999,8.03003003003003,999,8.31231231231231
999,8.26426426426426,999,8.03903903903904,999,8.31531531531532
999,8.27027027027027,999,8.03203203203203,999,8.32232232232232
999,8.26726726726727,999,8.02402402402402,999,8.32332332332332
999,8.27127127127127,999,8.02202202202202,999,8.32432432432432
999,8.26926926926927,999,8.01301301301301,999,8.32032032032032
999,8.27427427427427,999,7.998998998999,999,8.31831831831832
999,8.26126126126126,999,7.998998998999,999,8.32232232232232
999,8.27427427427427,999,7.99299299299299,999,8.32232232232232
999,8.28528528528529,999,7.98198198198198,999,8.31431431431431
999,8.28628628628629,999,7.99399399399399,999,8.31831831831832
999,8.29429429429429,999,7.99399399399399,999,8.31931931931932
999,8.30830830830831,999,7.998998998999,999,8.32132132132132
999,8.30830830830831,999,7.997997997998,999,8.33133133133133
999,8.31331331331331,999,7.996996996997,999,8.33033033033033
999,8.30830830830831,999,7.99099099099099,999,8.33933933933934
999,8.31231231231231,999,8.002002002002,999,8.32932932932933
999,8.31331331331331,999,7.997997997998,999,8.33733733733734
999,8.30830830830831,999,7.98998998998999,999,8.34234234234234
999,8.31431431431431,999,7.98198198198198,999,8.34434434434434
999,8.31131131131131,999,7.97997997997998,999,8.34034034034034
999,8.30530530530531,999,7.96396396396396,999,8.33433433433433
999,8.30530530530531,999,7.95695695695696,999,8.34434434434434
999,8.3043043043043,999,7.95895895895896,999,8.33833833833834
999,8.30830830830831,999,7.95895895895896,999,8.34534534534535
999,8.30730730730731,999,7.96296296296296,999,8.34634634634635
999,8.30630630630631,999,7.95695695695696,999,8.34434434434434
999,8.31131131131131,999,7.95295295295295,999,8.34634634634635
999,8.31631631631632,999,7.95695695695696,999,8.34834834834835
999,8.31831831831832,999,7.95495495495495,999,8.33633633633634
999,8.31231231231231,999,7.94794794794795,999,8.33933933933934
999,8.32632632632633,999,7.94294294294294,999,8.34334334334334
999,8.32532532532533,999,7.94594594594595,999,8.33833833833834
999,8.32932932932933,999,7.94394394394394,999,8.34434434434434
999,8.33033033033033,999,7.94094094094094,999,8.34734734734735
999,8.33533533533534,999,7.94594594594595,999,8.34834834834835
999,8.33333333333333,999,7.94394394394394,999,8.33533533533534
999,8.33433433433433,999,7.93593593593594,999,8.33533533533534
999,8.33833833833834,999,7.93393393393393,999,8.34334334334334
999,8.33033033033033,999,7.93593593593594,999,8.34934934934935
999,8.33233233233233,999,7.94494494494494,999,8.34934934934935
999,8.32932932932933,999,7.94094094094094,999,8.35035035035035
999,8.32932932932933,999,7.93193193193193,999,8.35435435435435
999,8.33433433433433,999,7.92992992992993,999,8.34434434434434
999,8.32432432432432,999,7.93593593593594,999,8.33633633633634
999,8.31831831831832,999,7.92292292292292,999,8.33233233233233
999,8.32132132132132,999,7.92292292292292,999,8.34034034034034
999,8.32932932932933,999,7.92192192192192,999,8.34134134134134
999,8.32932932932933,999,7.94094094094094,999,8.32032032032032
999,8.33233233233233,999,7.93693693693694,999,8.31631631631632
999,8.33033033033033,999,7.92992992992993,999,8.32032032032032
999,8.32432432432432,999,7.93393393393393,999,8.31531531531532
999,8.32032032032032,999,7.93193193193193,999,8.31331331331331
999,8.32032032032032,999,7.93593593593594,999,8.31331331331331
999,8.30730730730731,999,7.92592592592593,999,8.3023023023023
999,8.30930930930931,999,7.91891891891892,999,8.29429429429429
999,8.31031031031031,999,7.91691691691692,999,8.3003003003003
999,8.31231231231231,999,7.91691691691692,999,8.2982982982983
999,8.31031031031031,999,7.91491491491491,999,8.3043043043043
999,8.3023023023023,999,7.91191191191191,999,8.3033033033033
999,8.2952952952953,999,7.91491491491491,999,8.29229229229229
999,8.28728728728729,999,7.91191191191191,999,8.29029029029029
999,8.29229229229229,999,7.8978978978979,999,8.29229229229229
999,8.29429429429429,999,7.9039039039039,999,8.2982982982983
999,8.2982982982983,999,7.9009009009009,999,8.28628628628629
999,8.3013013013013,999,7.9009009009009,999,8.28928928928929
999,8.3003003003003,999,7.9039039039039,999,8.29229229229229
999,8.29329329329329,999,7.91191191191191,999,8.28928928928929
999,8.31031031031031,999,7.8988988988989,999,8.28728728728729
999,8.31231231231231,999,7.9049049049049,999,8.28628628628629
999,8.31831831831832,999,7.91291291291291,999,8.28328328328328
999,8.32032032032032,999,7.90990990990991,999,8.28728728728729
999,8.30530530530531,999,7.90890890890891,999,8.28428428428428
999,8.2982982982983,999,7.90590590590591,999,8.28528528528529
999,8.2982982982983,999,7.91191191191191,999,8.28128128128128
999,8.3043043043043,999,7.91491491491491,999,8.28228228228228
999,8.31231231231231,999,7.91591591591592,999,8.27727727727728
999,8.30830830830831,999,7.91791791791792,999,8.28028028028028
999,8.31231231231231,999,7.91891891891892,999,8.27527527527528
999,8.30830830830831,999,7.93293293293293,999,8.27727727727728
999,8.31831831831832,999,7.92492492492492,999,8.27127127127127
999,8.32232232232232,999,7.92892892892893,999,8.27427427427427
999,8.32532532532533,999,7.92292292292292,999,8.27427427427427
999,8.32832832832833,999,7.91991991991992,999,8.28028028028028
999,8.32932932932933,999,7.91491491491491,999,8.27927927927928
999,8.32732732732733,999,7.91691691691692,999,8.27927927927928
999,8.32932932932933,999,7.90990990990991,999,8.27927927927928
999,8.33433433433433,999,7.91891891891892,999,8.28028028028028
999,8.33833833833834,999,7.92092092092092,999,8.28928928928929
999,8.34434434434434,999,7.92492492492492,999,8.28928928928929
999,8.33833833833834,999,7.91791791791792,999,8.29029029029029
999,8.33833833833834,999,7.92992992992993,999,8.29329329329329
999,8.33933933933934,999,7.93493493493493,999,8.29429429429429
999,8.33033033033033,999,7.94694694694695,999,8.2972972972973
